Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 128

N 	Smpl.	Trig
177	187	0
178	153	0
179	68	0
180	107	0
181	189	0
182	146	0
183	66	0
184	114	0
185	191	0
186	139	0
187	65	0
188	121	0
189	192	0
190	131	0
191	64	0
192	129	0
193	192	0
194	123	0
195	64	0
196	138	0
197	191	0
198	115	0
199	66	0
200	146	0
201	189	0
202	107	0
203	68	0
204	154	0
205	185	0
206	98	0
207	73	0
208	163	0
209	181	0
210	90	0
211	79	0
212	171	0
213	175	0
214	83	0
215	85	0
216	177	0
217	168	0
218	75	0
219	93	0
220	183	0
221	159	0
222	71	0
223	103	0
224	188	0
225	149	0
226	67	0
227	113	0
228	191	0
229	138	0
230	64	0
231	125	0
232	192	0
233	127	0
234	64	0
235	136	0
236	191	0
237	115	0
238	67	0
239	148	0
240	188	0
241	103	0
242	71	0
243	159	0
244	183	0
245	91	0
246	78	0
247	170	0
248	175	0
249	81	0
250	87	0
251	179	0
252	165	0
253	74	0
254	98	0
255	187	0
256	152	0
257	68	0
258	111	0
259	191	0
260	139	0
261	64	0
262	124	0
263	192	0
264	125	0
265	64	0
266	139	0
267	191	0
268	111	0
269	67	0
270	152	0
271	185	0
272	96	0
273	75	0
274	167	0
275	177	0
276	84	0
277	84	0
278	178	0
279	166	0
280	75	0
281	97	0
282	187	0
283	152	0
284	67	0
285	111	0
286	191	0
287	136	0
288	64	0
289	128	0
290	192	0
291	119	0
292	64	0
293	145	0
294	189	0
295	103	0
296	72	0
297	160	0
298	181	0
299	88	0
300	81	0
301	175	0
302	168	0
303	76	0
304	95	0
305	185	0
306	152	0
307	67	0
308	111	0
309	191	0
310	135	0
311	64	0
312	130	0
313	192	0
314	117	0
315	66	0
316	149	0
317	187	0
318	99	0
319	73	0
320	166	0
321	177	0
322	83	0
323	87	0
324	180	0
325	162	0
326	71	0
327	103	0
328	189	0
329	144	0
330	65	0
331	123	0
332	192	0
333	123	0
334	65	0
335	144	0
336	190	0
337	103	0
338	71	0
339	163	0
340	179	0
341	85	0
342	84	0
343	179	0
344	164	0
345	72	0
346	103	0
347	189	0
348	143	0
349	64	0
350	124	0
351	192	0
352	121	0
353	65	0
354	147	0
355	187	0
356	100	0
357	73	0
358	167	0
359	177	0
360	81	0
361	88	0
362	183	0
363	157	0
364	69	0
365	110	0
366	191	0
367	135	0
368	64	0
369	133	0
370	191	0
371	112	0
372	68	0
373	155	0
374	183	0
375	91	0
376	80	0
377	175	0
378	167	0
379	74	0
380	100	0
381	188	0
382	144	0
383	64	0
384	125	0
385	192	0
386	119	0
387	65	0
388	149	0
389	186	0
390	95	0
391	77	0
392	171	0
393	171	0
394	77	0
395	96	0
396	187	0
397	148	0
398	66	0
399	121	0
400	192	0
401	121	0
402	65	0
403	147	0
404	187	0
405	96	0
406	76	0
407	171	0
408	171	0
409	75	0
410	96	0
411	187	0
412	147	0
413	65	0
414	123	0
415	193	0
416	120	0
417	66	0
418	151	0
419	186	0
420	93	0
421	79	0
422	173	0
423	168	0
424	73	0
425	101	0
426	189	0
427	142	0
428	64	0
429	129	0
430	192	0
431	112	0
432	68	0
433	158	0
434	182	0
435	87	0
436	85	0
437	180	0
438	159	0
439	70	0
440	111	0
441	191	0
442	131	0
443	64	0
444	141	0
445	189	0
446	101	0
447	75	0
448	168	0
449	173	0
450	76	0
451	96	0
452	187	0
453	147	0
454	64	0
455	126	0
456	192	0
457	115	0
458	68	0
459	157	0
460	181	0
461	87	0
462	85	0
463	181	0
464	158	0
465	68	0
466	113	0
467	192	0
468	127	0
469	65	0
470	147	0
471	187	0
472	95	0
473	78	0
474	174	0
475	167	0
476	72	0
477	104	0
478	191	0
479	135	0
480	64	0
481	137	0
482	190	0
483	103	0
484	73	0
485	168	0
486	172	0
487	75	0
488	99	0
489	189	0
490	143	0
491	64	0
492	132	0
493	191	0
494	108	0
495	71	0
496	165	0
497	176	0
498	79	0
499	95	0
500	187	0
501	145	0
502	64	0
503	128	0
504	191	0
505	111	0
506	70	0
507	163	0
508	177	0
509	80	0
510	93	0
511	187	0
512	146	0
513	65	0
514	127	0
515	192	0
516	111	0
517	70	0
518	164	0
519	176	0
520	79	0
521	95	0
522	187	0
523	145	0
524	64	0
525	130	0
526	191	0
527	108	0
528	72	0
529	166	0
530	175	0
531	78	0
532	98	0
533	189	0
534	141	0
535	64	0
536	135	0
537	191	0
538	103	0
539	75	0
540	170	0
541	170	0
542	73	0
543	104	0
544	191	0
545	134	0
546	64	0
547	143	0
548	187	0
549	95	0
550	79	0
551	176	0
552	163	0
553	69	0
554	112	0
555	192	0
556	124	0
557	66	0
558	152	0
559	183	0
560	87	0
561	87	0
562	183	0
563	152	0
564	66	0
565	124	0
566	192	0
567	111	0
568	70	0
569	164	0
570	175	0
571	78	0
572	98	0
573	189	0
574	139	0
575	64	0
576	139	0
577	189	0
578	99	0
579	78	0
580	175	0
581	163	0
582	69	0
583	113	0
584	192	0
585	122	0
586	67	0
587	155	0
588	181	0
589	84	0
590	91	0
591	185	0
592	146	0
593	65	0
594	132	0
595	191	0
596	103	0
597	74	0
598	171	0
599	167	0
600	71	0
601	109	0
602	192	0
603	125	0
604	66	0
605	152	0
606	182	0
607	84	0
608	89	0
609	185	0
610	147	0
611	64	0
612	132	0
613	190	0
614	103	0
615	76	0
616	173	0
617	165	0
618	70	0
619	112	0
620	192	0
621	121	0
622	67	0
623	157	0
624	179	0
625	80	0
626	95	0
627	189	0
628	140	0
629	64	0
630	140	0
631	188	0
632	95	0
633	81	0
634	179	0
635	157	0
636	67	0
637	123	0
638	192	0
639	110	0
640	71	0
641	168	0
642	171	0
643	73	0
644	107	0
645	192	0
646	126	0
647	66	0
648	155	0
649	181	0
650	82	0
651	93	0
652	188	0
653	140	0
654	64	0
655	140	0
656	187	0
657	93	0
658	83	0
659	181	0
660	153	0
661	65	0
662	128	0
663	192	0
664	104	0
665	74	0
666	173	0
667	164	0
668	69	0
669	115	0
670	192	0
671	115	0
672	68	0
673	164	0
674	173	0
675	75	0
676	104	0
677	191	0
678	127	0
679	66	0
680	154	0
681	180	0
682	81	0
683	95	0
684	189	0
685	137	0
686	64	0
687	145	0
688	185	0
689	87	0
690	87	0
691	185	0
692	145	0
693	64	0
694	136	0
695	188	0
696	95	0
697	83	0
698	181	0
699	152	0
700	65	0
701	130	0
702	191	0
703	100	0
704	78	0
705	177	0
706	159	0
707	67	0
708	123	0
709	192	0
710	107	0
711	74	0
712	174	0
713	163	0
714	68	0
715	119	0
716	192	0
717	111	0
718	71	0
719	170	0
720	167	0
721	71	0
722	115	0
723	192	0
724	114	0
725	71	0
726	167	0
727	170	0
728	71	0
729	111	0
730	192	0
731	117	0
732	69	0
733	165	0
734	171	0
735	72	0
736	110	0
737	192	0
738	119	0
739	68	0
740	164	0
741	172	0
742	73	0
743	109	0
744	192	0
745	119	0
746	69	0
747	164	0
748	172	0
749	73	0
750	110	0
751	192	0
752	119	0
753	68	0
754	165	0
755	171	0
756	72	0
757	111	0
758	193	0
759	117	0
760	69	0
761	167	0
762	169	0
763	71	0
764	113	0
765	192	0
766	114	0
767	71	0
768	169	0
769	167	0
770	69	0
771	117	0
772	192	0
773	111	0
774	72	0
775	172	0
776	164	0
777	68	0
778	121	0
779	192	0
780	106	0
781	75	0
782	176	0
783	159	0
784	66	0
785	127	0
786	191	0
787	99	0
788	79	0
789	180	0
790	152	0
791	65	0
792	135	0
793	190	0
794	94	0
795	85	0
796	184	0
797	145	0
798	64	0
799	142	0
800	186	0
801	87	0
802	91	0
803	187	0
804	137	0
805	64	0
806	151	0
807	181	0
808	80	0
809	99	0
810	191	0
811	127	0
812	67	0
813	159	0
814	175	0
815	75	0
816	108	0
817	193	0
818	116	0
819	70	0
820	169	0
821	166	0
822	69	0
823	120	0
824	192	0
825	105	0
826	76	0
827	178	0
828	155	0
829	65	0
830	133	0
831	189	0
832	93	0
833	86	0
834	185	0
835	142	0
836	64	0
837	147	0
838	183	0
839	82	0
840	97	0
841	191	0
842	127	0
843	67	0
844	160	0
845	173	0
846	72	0
847	112	0
848	192	0
849	112	0
850	72	0
851	174	0
852	160	0
853	66	0
854	128	0
855	191	0
856	96	0
857	83	0
858	184	0
859	145	0
860	64	0
861	145	0
862	183	0
863	83	0
864	97	0
865	191	0
866	127	0
867	67	0
868	163	0
869	172	0
870	71	0
871	115	0
872	192	0
873	107	0
874	75	0
875	177	0
876	154	0
877	64	0
878	135	0
879	187	0
880	89	0
881	90	0
882	188	0
883	135	0
884	65	0
885	155	0
886	177	0
887	75	0
888	109	0
889	193	0
890	112	0
891	73	0
892	174	0
893	159	0
894	66	0
895	132	0
896	188	0
897	90	0
898	88	0
899	187	0
900	135	0
901	65	0
902	155	0
903	177	0
904	75	0
905	109	0
906	192	0
907	111	0
908	73	0
909	176	0
910	156	0
911	65	0
912	135	0
913	187	0
914	88	0
915	90	0
916	189	0
917	131	0
918	65	0
919	160	0
920	172	0
921	71	0
922	116	0
923	192	0
924	104	0
925	79	0
926	181	0
927	148	0
928	64	0
929	144	0
930	183	0
931	81	0
932	100	0
933	191	0
934	120	0
935	69	0
936	171	0
937	163	0
938	67	0
939	129	0
940	190	0
941	91	0
942	88	0
943	187	0
944	134	0
945	65	0
946	159	0
947	173	0
948	72	0
949	116	0
950	192	0
951	103	0
952	80	0
953	182	0
954	146	0
955	64	0
956	148	0
957	181	0
958	77	0
959	107	0
960	192	0
961	112	0
962	74	0
963	176	0
964	154	0
965	65	0
966	140	0
967	185	0
968	83	0
969	99	0
970	191	0
971	120	0
972	70	0
973	171	0
974	160	0
975	66	0
976	133	0
977	187	0
978	87	0
979	93	0
980	191	0
981	126	0
982	68	0
983	167	0
984	165	0
985	67	0
986	128	0
987	189	0
988	91	0
989	89	0
990	189	0
991	129	0
992	66	0
993	165	0
994	168	0
995	68	0
996	126	0
997	190	0
998	92	0
999	88	0
